mode,agent,pursuer,dynamic,visibility_radius,size,density,n_runs,win_rate,avg_steps,std_steps,avg_time_ms,std_time_ms,avg_nodes_expanded,avg_cells_explored,avg_wall_shifts,avg_phase_switch_step
partial,online_lrta,greedy,False,4,13,0.35,5,0.6,29,14.3353,0.1568,0.0822,,0.6816,0,
partial,online_lrta,greedy,False,4,17,0.15,5,0.2,16.2,13.9893,0.089,0.076,,0.3184,0,
partial,online_lrta,greedy,False,4,17,0.25,5,0.8,46.8,18.8202,0.2274,0.0874,,0.6215,0,
partial,online_lrta,greedy,False,4,17,0.35,5,0.4,37.8,26.414,0.1818,0.1165,,0.5232,0,
partial,online_lrta,greedy,False,4,21,0.15,5,0.6,39.2,9.9599,0.1928,0.046,,0.4481,0,
partial,online_lrta,greedy,False,4,21,0.25,5,0.8,48.8,21.0761,0.252,0.0985,,0.5061,0,
partial,online_lrta,greedy,False,4,21,0.35,5,0.6,51.6,19.7687,0.2472,0.0983,,0.5125,0,
partial,online_lrta,greedy,False,6,11,0.15,5,0.4,13,7.8422,0.0737,0.0414,,0.7537,0,
partial,online_lrta,greedy,False,6,11,0.25,5,0.6,23.2,24.7831,0.114,0.1071,,0.7868,0,
partial,online_lrta,greedy,False,6,11,0.35,5,0.6,19.8,7.6942,0.0994,0.0354,,0.8843,0,
partial,online_lrta,greedy,False,6,13,0.15,5,0,8.4,4.5056,0.0515,0.0196,,0.5065,0,
partial,online_lrta,greedy,False,6,13,0.25,5,0,14.8,8.5849,0.0869,0.0542,,0.6367,0,
partial,online_lrta,greedy,False,6,13,0.35,5,0.6,29,14.3353,0.1488,0.0648,,0.8272,0,
partial,online_lrta,greedy,False,6,17,0.15,5,0.2,16.2,13.9893,0.0916,0.0653,,0.4381,0,
partial,online_lrta,greedy,False,6,17,0.25,5,0.8,46.8,18.8202,0.2313,0.0812,,0.7516,0,
partial,online_lrta,greedy,False,6,17,0.35,5,0.4,37.8,26.414,0.2431,0.2273,,0.6464,0,
partial,online_lrta,greedy,False,6,21,0.15,5,0.6,39.2,9.9599,0.2069,0.0555,,0.5782,0,
partial,online_lrta,greedy,False,6,21,0.25,5,0.8,48.8,21.0761,0.246,0.0949,,0.6331,0,
partial,online_lrta,greedy,False,6,21,0.35,5,0.6,51.6,19.7687,0.2752,0.0934,,0.6535,0,
partial,online_lrta,greedy,True,2,11,0.15,5,0.6,15.8,7.6616,0.0895,0.04,,0.438,2.2,
partial,online_lrta,greedy,True,2,11,0.25,5,0.6,14.8,9.4446,0.0804,0.0446,,0.4331,2.2,
partial,online_lrta,greedy,True,2,11,0.35,5,0.8,21.4,6.6933,0.1118,0.0286,,0.5239,2.4,
partial,online_lrta,greedy,True,2,13,0.15,5,0,8.2,4.4385,0.0522,0.0258,,0.2071,1.2,
partial,online_lrta,greedy,True,2,13,0.25,5,0.2,15.4,8.9051,0.0879,0.0455,,0.3361,2.2,
partial,online_lrta,greedy,True,2,13,0.35,5,0.6,29,13.2476,0.1521,0.0641,,0.484,4,
partial,online_lrta,greedy,True,2,17,0.15,5,0.2,16.2,13.9893,0.0935,0.0816,,0.1979,2.4,
partial,online_lrta,greedy,True,2,17,0.25,5,0.8,36.8,9.8082,0.1932,0.0526,,0.3938,6,
partial,online_lrta,greedy,True,2,17,0.35,5,0.6,39.6,27.5645,0.2067,0.131,,0.3633,6.4,
partial,online_lrta,greedy,True,2,21,0.15,5,0.6,38.6,10.2372,0.238,0.077,,0.2948,6.2,
partial,online_lrta,greedy,True,2,21,0.25,5,0.6,43,16.0779,0.2495,0.0961,,0.3052,6.8,
partial,online_lrta,greedy,True,2,21,0.35,5,0.6,53.8,18.1576,0.3018,0.1357,,0.3551,8.4,
partial,online_lrta,greedy,True,4,11,0.15,5,0.6,15.8,7.6616,0.0919,0.0409,,0.6463,2.2,
partial,online_lrta,greedy,True,4,11,0.25,5,0.6,14.8,9.4446,0.0844,0.0518,,0.6264,2.2,
partial,online_lrta,greedy,True,4,11,0.35,5,0.8,21.4,6.6933,0.1171,0.0306,,0.7521,2.4,
partial,online_lrta,greedy,True,4,13,0.15,5,0,8.2,4.4385,0.0509,0.0214,,0.3527,1.2,
partial,online_lrta,greedy,True,4,13,0.25,5,0.2,15.4,8.9051,0.087,0.0502,,0.5101,2.2,
partial,online_lrta,greedy,True,4,13,0.35,5,0.6,29,13.2476,0.1497,0.0628,,0.6947,4,
partial,online_lrta,greedy,True,4,17,0.15,5,0.2,16.2,13.9893,0.0927,0.076,,0.317,2.4,
partial,online_lrta,greedy,True,4,17,0.25,5,0.8,36.8,9.8082,0.2013,0.0556,,0.5848,6,
partial,online_lrta,greedy,True,4,17,0.35,5,0.6,39.6,27.5645,0.2121,0.1408,,0.5259,6.4,
partial,online_lrta,greedy,True,4,21,0.15,5,0.6,38.6,10.2372,0.2208,0.0579,,0.454,6.2,
partial,online_lrta,greedy,True,4,21,0.25,5,0.6,43,16.0779,0.2363,0.0876,,0.4658,6.8,
partial,online_lrta,greedy,True,4,21,0.35,5,0.6,53.8,18.1576,0.2894,0.0943,,0.5197,8.4,
partial,online_lrta,greedy,True,6,11,0.15,5,0.6,15.8,7.6616,0.0936,0.0424,,0.7934,2.2,
partial,online_lrta,greedy,True,6,11,0.25,5,0.6,14.8,9.4446,0.0937,0.0558,,0.7769,2.2,
partial,online_lrta,greedy,True,6,11,0.35,5,0.8,21.4,6.6933,0.1217,0.0337,,0.8975,2.4,
partial,online_lrta,greedy,True,6,13,0.15,5,0,8.2,4.4385,0.0585,0.0219,,0.5136,1.2,
partial,online_lrta,greedy,True,6,13,0.25,5,0.2,15.4,8.9051,0.0908,0.0504,,0.6627,2.2,
partial,online_lrta,greedy,True,6,13,0.35,5,0.6,29,13.2476,0.1829,0.0749,,0.8367,4,
partial,online_lrta,greedy,True,6,17,0.15,5,0.2,16.2,13.9893,0.096,0.0742,,0.4387,2.4,
partial,online_lrta,greedy,True,6,17,0.25,5,0.8,36.8,9.8082,0.2108,0.0509,,0.7232,6,
partial,online_lrta,greedy,True,6,17,0.35,5,0.6,39.6,27.5645,0.2141,0.1403,,0.6554,6.4,
partial,online_lrta,greedy,True,6,21,0.15,5,0.6,38.6,10.2372,0.2265,0.0555,,0.5859,6.2,
partial,online_lrta,greedy,True,6,21,0.25,5,0.6,43,16.0779,0.2414,0.0869,,0.59,6.8,
partial,online_lrta,greedy,True,6,21,0.35,5,0.6,53.8,18.1576,0.3117,0.0978,,0.6567,8.4,
partial,online_lrta,random,False,2,11,0.15,5,0.4,13.6,7.1274,0.0809,0.0335,,0.4,0,
partial,online_lrta,random,False,2,11,0.25,5,0.4,22.4,19.4628,0.1234,0.0862,,0.4843,0,
partial,online_lrta,random,False,2,11,0.35,5,1,25.4,4.5607,0.1338,0.037,,0.6149,0,
partial,online_lrta,random,False,2,13,0.15,5,0.8,22.8,6.8702,0.1574,0.0988,,0.432,0,
partial,online_lrta,random,False,2,13,0.25,5,0.6,34.6,23.2981,0.1725,0.1003,,0.4805,0,
partial,online_lrta,random,False,2,13,0.35,5,0.8,33.6,14.7241,0.1684,0.0675,,0.5302,0,
partial,online_lrta,random,False,2,17,0.15,5,1,36.2,3.0332,0.1823,0.02,,0.3813,0,
partial,online_lrta,random,False,2,17,0.25,5,1,51,16.3095,0.2484,0.0639,,0.4595,0,
partial,online_lrta,random,False,2,17,0.35,5,0.8,51.2,9.4446,0.284,0.0829,,0.4886,0,
partial,online_lrta,random,False,2,21,0.15,5,1,46.2,3.3466,0.2353,0.028,,0.3329,0,
partial,online_lrta,random,False,2,21,0.25,5,1,55.4,10.9909,0.2781,0.0536,,0.3823,0,
partial,online_lrta,random,False,2,21,0.35,5,1,65.4,16.2727,0.3081,0.0709,,0.4082,0,
partial,online_lrta,random,False,4,11,0.15,5,0.4,13.6,7.1274,0.0816,0.035,,0.6099,0,
partial,online_lrta,random,False,4,11,0.25,5,0.4,22.4,19.4628,0.1137,0.0836,,0.6843,0,
partial,online_lrta,random,False,4,11,0.35,5,1,25.4,4.5607,0.1331,0.0218,,0.8314,0,
partial,online_lrta,random,False,4,13,0.15,5,0.8,22.8,6.8702,0.124,0.0318,,0.6284,0,
partial,online_lrta,random,False,4,13,0.25,5,0.6,34.6,23.2981,0.1857,0.1141,,0.6781,0,
partial,online_lrta,random,False,4,13,0.35,5,0.8,33.6,14.7241,0.1836,0.0693,,0.7337,0,
partial,online_lrta,random,False,4,17,0.15,5,1,36.2,3.0332,0.1878,0.021,,0.5564,0,
partial,online_lrta,random,False,4,17,0.25,5,1,51,16.3095,0.2542,0.0599,,0.6526,0,
partial,online_lrta,random,False,4,17,0.35,5,0.8,51.2,9.4446,0.2493,0.0414,,0.6706,0,
partial,online_lrta,random,False,4,21,0.15,5,1,46.2,3.3466,0.2534,0.0335,,0.5025,0,
partial,online_lrta,random,False,4,21,0.25,5,1,55.4,10.9909,0.2911,0.0478,,0.5628,0,
partial,online_lrta,random,False,4,21,0.35,5,1,65.4,16.2727,0.308,0.0679,,0.5873,0,
partial,online_lrta,random,False,6,11,0.15,5,0.4,13.6,7.1274,0.0815,0.0387,,0.7719,0,
partial,online_lrta,random,False,6,11,0.25,5,0.4,22.4,19.4628,0.1181,0.0844,,0.8198,0,
partial,online_lrta,random,False,6,11,0.35,5,1,25.4,4.5607,0.1319,0.0197,,0.9422,0,
partial,online_lrta,random,False,6,13,0.15,5,0.8,22.8,6.8702,0.1319,0.0406,,0.7811,0,
partial,online_lrta,random,False,6,13,0.25,5,0.6,34.6,23.2981,0.2024,0.1125,,0.8213,0,
partial,online_lrta,random,False,6,13,0.35,5,0.8,33.6,14.7241,0.1879,0.0859,,0.858,0,
partial,online_lrta,random,False,6,17,0.15,5,1,36.2,3.0332,0.1944,0.0181,,0.6962,0,
partial,online_lrta,random,False,6,17,0.25,5,1,51,16.3095,0.2731,0.0845,,0.7792,0,
partial,online_lrta,random,False,6,17,0.35,5,0.8,51.2,9.4446,0.2923,0.0631,,0.7896,0,
partial,online_lrta,random,False,6,21,0.15,5,1,46.2,3.3466,0.2571,0.0206,,0.6376,0,
partial,online_lrta,random,False,6,21,0.25,5,1,55.4,10.9909,0.2901,0.0473,,0.693,0,
partial,online_lrta,random,False,6,21,0.35,5,1,65.4,16.2727,0.3398,0.092,,0.7224,0,
partial,online_lrta,random,True,2,11,0.15,5,0.8,20.4,9.0443,0.131,0.0551,,0.519,3.2,
partial,online_lrta,random,True,2,11,0.25,5,1,42.6,36.7532,0.234,0.174,,0.6479,6,
partial,online_lrta,random,True,2,11,0.35,5,1,35.8,16.4682,0.1837,0.0669,,0.6347,4.4,
partial,online_lrta,random,True,2,13,0.15,5,1,24.6,3.5777,0.1616,0.0283,,0.4592,4.2,
partial,online_lrta,random,True,2,13,0.25,5,0.8,28.2,12.5379,0.1615,0.0683,,0.4994,4.2,
partial,online_lrta,random,True,2,13,0.35,5,1,39.8,7.1554,0.2233,0.0407,,0.6225,5.4,
partial,online_lrta,random,True,2,17,0.15,5,0.4,26,13.435,0.1518,0.0675,,0.2886,3.8,
partial,online_lrta,random,True,2,17,0.25,5,0.8,35,11.6619,0.1987,0.0653,,0.3862,5.4,
partial,online_lrta,random,True,2,17,0.35,5,1,63.4,30.1795,0.3572,0.1763,,0.5003,10.2,
partial,online_lrta,random,True,2,21,0.15,5,1,46.2,3.3466,0.2748,0.0231,,0.3333,7.6,
partial,online_lrta,random,True,2,21,0.25,5,1,54.2,9.654,0.3115,0.0541,,0.3877,8.8,
partial,online_lrta,random,True,2,21,0.35,5,1,84.2,35.9611,0.4658,0.1618,,0.4127,13,
partial,online_lrta,random,True,4,11,0.15,5,0.8,20.4,9.0443,0.1333,0.0586,,0.7141,3.2,
partial,online_lrta,random,True,4,11,0.25,5,1,42.6,36.7532,0.2277,0.173,,0.8297,6,
partial,online_lrta,random,True,4,11,0.35,5,1,35.8,16.4682,0.1942,0.0749,,0.8198,4.4,
partial,online_lrta,random,True,4,13,0.15,5,1,24.6,3.5777,0.1564,0.0147,,0.6627,4.2,
partial,online_lrta,random,True,4,13,0.25,5,0.8,28.2,12.5379,0.1592,0.0667,,0.703,4.2,
partial,online_lrta,random,True,4,13,0.35,5,1,39.8,7.1554,0.216,0.0415,,0.8319,5.4,
partial,online_lrta,random,True,4,17,0.15,5,0.4,26,13.435,0.1592,0.0761,,0.4353,3.8,
partial,online_lrta,random,True,4,17,0.25,5,0.8,35,11.6619,0.2004,0.0638,,0.573,5.4,
partial,online_lrta,random,True,4,17,0.35,5,1,63.4,30.1795,0.3506,0.1642,,0.672,10.2,
partial,online_lrta,random,True,4,21,0.15,5,1,46.2,3.3466,0.2677,0.0184,,0.5039,7.6,
partial,online_lrta,random,True,4,21,0.25,5,1,54.2,9.654,0.3231,0.0576,,0.5701,8.8,
partial,online_lrta,random,True,4,21,0.35,5,1,84.2,35.9611,0.4652,0.1806,,0.5805,13,
partial,online_lrta,random,True,6,11,0.15,5,0.8,20.4,9.0443,0.1276,0.0543,,0.8446,3.2,
partial,online_lrta,random,True,6,11,0.25,5,1,42.6,36.7532,0.2403,0.1824,,0.9355,6,
partial,online_lrta,random,True,6,11,0.35,5,1,35.8,16.4682,0.1972,0.0831,,0.9306,4.4,
partial,online_lrta,random,True,6,13,0.15,5,1,24.6,3.5777,0.1631,0.0254,,0.8166,4.2,
partial,online_lrta,random,True,6,13,0.25,5,0.8,28.2,12.5379,0.1759,0.0747,,0.8379,4.2,
partial,online_lrta,random,True,6,13,0.35,5,1,39.8,7.1554,0.2236,0.0368,,0.9432,5.4,
partial,online_lrta,random,True,6,17,0.15,5,0.4,26,13.435,0.1846,0.0921,,0.5633,3.8,
partial,online_lrta,random,True,6,17,0.25,5,0.8,35,11.6619,0.2296,0.06,,0.7135,5.4,
partial,online_lrta,random,True,6,17,0.35,5,1,63.4,30.1795,0.3526,0.1644,,0.7896,10.2,
partial,online_lrta,random,True,6,21,0.15,5,1,46.2,3.3466,0.2859,0.0159,,0.639,7.6,
partial,online_lrta,random,True,6,21,0.25,5,1,54.2,9.654,0.3163,0.0644,,0.6988,8.8,
partial,online_lrta,random,True,6,21,0.35,5,1,84.2,35.9611,0.4702,0.1665,,0.7075,13,
